,PUF_ID,agecat,PPEDUC,PPETHM,PPGENDER,PPINCIMP,PPHHSIZE,fpl,PPREG4,PPREG9,FWB1_1,FWB1_5,FS2_3,SUBKNOWL1,ACT1_2,PROPPLAN_3,PROPPLAN_1,MANAGE1_2,MANAGE1_1,MANAGE1_3,SAVEHABIT,AUTOMATED_1,AUTOMATED_2,SAVINGSRANGES,HOUSING,HOUSERANGES,MORTGAGE,PRODHAVE_8,PRODUSE_1,PRODUSE_2,FWBscore,FSscore
4678,8881,2,3,1,1,7,3,3,3,5,3,2,2,5,4,5,5,4,5,1,5,1,1,5,2,4,-2,1,0,0,61,59
4679,12771,2,5,1,1,9,2,3,1,1,3,2,2,5,3,4,4,4,4,4,3,1,-1,5,1,7,3,0,0,0,55,42
4680,9361,2,2,1,2,6,3,3,3,5,3,3,1,5,3,4,4,4,5,4,3,1,7,2,1,3,2,0,0,0,47,58
4681,7821,4,2,1,1,5,2,3,1,2,2,5,3,2,3,3,3,3,3,3,4,0,0,2,2,3,-2,0,0,0,43,42
4682,11798,5,3,1,1,7,2,3,2,3,4,2,2,6,4,4,3,5,5,4,6,1,1,6,1,4,2,0,0,0,65,61
4683,7509,2,3,4,1,4,5,2,4,9,5,3,2,6,3,2,2,3,5,5,3,0,0,4,1,5,3,0,0,0,54,42
4684,9362,7,4,1,1,8,2,3,2,4,4,3,2,5,3,3,4,4,5,2,1,0,7,3,1,4,1,0,0,0,49,43
4685,12334,5,3,1,2,7,2,3,2,4,4,1,2,5,4,4,4,4,5,5,5,1,1,99,1,99,99,0,0,0,68,60
4686,7257,3,1,4,1,5,2,3,4,9,4,4,3,4,3,4,4,3,3,3,4,7,7,4,2,6,-2,0,0,0,45,42
4687,10862,4,2,4,1,2,5,1,4,8,2,3,3,4,2,3,4,3,4,1,4,0,0,3,2,4,-2,0,0,0,50,38
4688,8882,4,3,1,1,2,1,3,4,9,3,4,3,5,4,4,5,4,5,4,6,1,1,4,2,3,-2,0,0,0,39,39
4689,12136,8,1,1,2,3,2,3,3,5,4,1,3,3,4,4,4,4,5,5,3,0,1,6,1,1,1,0,0,0,70,43
4690,8883,3,5,1,1,9,3,3,1,2,5,1,3,5,5,4,4,4,5,5,6,1,1,7,1,6,3,0,0,0,71,65
4691,9121,4,4,1,1,8,1,3,2,3,5,1,2,6,4,4,2,5,4,5,6,1,1,99,1,5,2,0,0,0,86,65
4692,7945,6,3,1,1,8,2,3,3,5,4,2,2,6,3,4,3,4,5,5,5,1,1,6,1,5,3,0,0,0,67,55
4693,11461,1,3,1,2,9,4,3,1,2,1,1,1,3,3,3,5,3,1,1,4,7,7,99,3,7,-2,0,0,0,28,56
4694,12216,7,2,1,1,7,1,3,2,3,3,5,3,4,4,4,3,5,5,5,6,0,0,5,1,5,2,0,0,0,66,47
4695,8660,2,4,1,1,6,2,3,2,3,3,2,2,6,4,5,5,4,4,1,6,1,1,5,2,7,-2,0,0,0,60,77
4696,9854,5,3,1,1,7,1,3,1,2,4,1,2,5,4,4,5,4,5,5,5,1,1,6,1,1,1,0,0,0,64,63
4697,8085,3,5,1,1,9,3,3,3,7,5,2,2,6,4,5,4,4,5,5,6,1,1,6,1,7,3,0,0,0,62,56
4698,13709,5,1,2,2,1,1,1,3,5,1,5,1,5,3,4,5,5,3,1,5,7,7,1,2,4,-2,0,0,1,34,38
4699,12887,7,3,1,2,9,2,3,4,9,3,1,3,4,3,3,3,4,4,3,5,0,1,7,1,7,98,0,0,0,70,49
4700,11592,4,3,1,1,9,2,3,1,2,4,3,3,5,3,3,2,2,5,2,4,1,0,6,1,5,2,1,0,0,53,42
4701,13976,8,3,1,2,3,2,3,3,5,2,3,2,4,4,1,1,3,5,1,2,0,0,99,1,5,1,0,0,0,52,44
4702,11189,6,3,1,2,8,2,3,4,9,2,5,3,5,4,4,3,3,5,4,3,1,1,5,1,5,3,0,0,0,43,47
4703,12888,6,2,1,2,7,2,3,3,7,3,2,3,4,3,4,4,4,4,4,5,0,1,6,1,1,1,0,0,0,60,36
4704,10294,4,5,1,1,7,1,3,4,9,4,1,2,6,4,5,3,5,5,1,6,0,0,5,1,4,3,0,0,0,79,69
4705,11695,8,2,1,2,5,2,3,4,8,4,2,4,4,3,4,4,4,5,5,6,-1,1,7,1,1,1,0,0,0,71,34
4706,12402,7,3,1,2,5,2,3,1,1,4,2,3,5,4,4,3,5,5,5,4,7,7,6,2,5,-2,0,0,0,61,53
4707,11312,5,3,1,1,5,2,3,4,9,3,2,3,5,4,4,4,4,5,3,6,7,1,6,1,3,1,0,0,0,56,58
4708,13978,4,3,1,1,3,1,3,2,4,1,2,3,5,3,2,4,3,5,1,5,1,1,2,1,2,1,0,0,0,42,40
4709,13684,7,2,2,2,1,2,1,3,5,1,2,3,5,3,3,3,3,5,1,1,7,7,2,2,3,-2,0,1,0,50,43
4710,7946,2,4,4,1,7,4,3,3,7,4,2,3,4,4,4,5,5,5,1,5,1,1,4,2,4,-2,1,0,0,58,49
4711,12500,4,3,1,2,8,2,3,3,6,1,2,2,4,3,2,4,3,3,1,1,0,0,2,3,6,-2,0,0,0,34,46
4712,11799,3,2,1,1,3,3,2,1,2,2,2,2,5,1,5,5,5,5,5,1,7,7,4,3,99,-2,0,0,0,42,39
4713,13354,4,1,4,2,1,3,1,4,9,3,4,2,6,3,4,4,3,4,2,4,1,0,99,2,4,-2,0,0,0,49,43
4714,8086,5,2,1,2,4,3,3,2,3,1,5,3,5,2,4,4,2,2,2,2,7,7,3,2,4,-2,0,1,0,33,43
4715,13433,2,2,4,1,4,2,3,1,2,1,3,3,3,3,3,4,3,4,2,6,7,7,3,2,5,-2,0,0,0,45,42
4716,10066,2,3,1,2,8,3,3,2,4,2,5,5,1,2,3,3,1,4,1,2,1,1,2,1,5,2,1,0,0,36,17
4717,8087,5,2,1,2,8,2,3,2,4,4,2,2,5,4,4,4,4,5,4,4,1,1,5,1,4,1,0,0,0,61,50
4718,13905,8,5,1,1,9,2,3,1,2,4,1,3,6,4,3,3,1,5,5,6,0,0,99,1,98,1,0,0,0,81,66
4719,11899,5,2,4,1,8,2,3,3,6,4,2,3,5,5,4,4,4,5,5,6,1,1,5,1,5,2,0,0,0,62,54
4720,13668,5,2,1,2,2,2,2,2,3,2,5,3,4,2,2,1,2,5,1,2,0,0,3,1,1,1,0,0,0,42,25
4721,9363,1,3,1,1,9,4,3,3,7,2,3,2,5,4,4,3,4,5,1,5,1,1,4,3,3,-2,1,0,0,61,51
4722,8661,1,4,1,1,8,2,3,3,5,5,4,1,7,5,4,4,5,5,5,6,1,1,99,1,4,2,0,0,0,64,66
4723,13093,3,2,4,1,7,1,3,4,9,5,1,1,6,5,4,4,5,5,5,5,0,0,6,1,5,3,0,0,0,78,85
4724,11800,4,4,4,1,8,2,3,3,7,5,1,2,6,5,3,4,4,5,5,5,1,1,7,2,6,-2,0,0,0,68,62
4725,14024,5,3,1,2,8,3,3,3,7,4,1,1,5,4,4,4,5,5,5,6,1,7,99,1,1,1,0,0,0,77,62
4726,11593,2,3,1,2,8,5,3,2,4,2,2,3,3,3,4,5,4,4,4,4,7,1,3,2,7,-2,1,0,0,57,55
4727,9621,5,5,1,1,8,3,3,1,2,3,3,2,6,3,4,2,3,5,2,5,1,0,6,1,6,2,1,0,0,54,58
4728,13817,4,1,4,2,1,3,1,3,7,1,1,5,1,3,1,1,5,3,1,1,7,7,1,1,98,99,0,0,0,44,44
4729,13324,4,3,2,2,5,1,3,2,3,4,1,2,5,5,3,3,4,5,2,2,0,0,99,1,99,99,0,0,0,69,50
4730,8662,3,3,3,1,7,1,3,3,5,1,3,3,5,3,3,4,3,4,2,3,0,1,2,2,5,-2,1,0,0,50,36
4731,11032,8,5,1,2,7,2,3,4,8,3,4,3,4,4,5,4,4,5,5,6,1,7,99,1,98,1,0,0,0,51,53
4732,8088,3,4,1,1,9,4,3,4,8,4,2,2,5,4,4,3,5,5,5,6,1,1,7,1,6,3,0,0,0,63,58
4733,12586,2,4,2,1,6,3,3,4,9,3,2,1,5,5,4,3,3,4,3,3,0,0,5,2,5,-2,1,0,0,59,61
4734,11033,4,3,1,1,6,3,3,3,7,2,3,3,5,3,3,4,4,4,2,5,1,0,3,1,4,2,0,0,0,54,43
4735,13319,8,2,2,1,7,2,3,1,2,4,4,3,5,3,4,3,3,5,2,4,7,7,5,1,98,99,0,0,0,65,51
4736,13734,3,3,1,1,7,5,3,2,3,3,3,3,5,4,4,4,4,4,4,5,7,0,5,1,3,2,0,0,0,51,51
4737,9364,4,3,2,2,9,3,3,4,9,3,1,3,5,5,4,4,5,5,5,6,1,1,7,1,7,3,0,0,0,70,45
4738,10067,5,4,1,2,6,2,3,3,7,4,4,3,5,4,4,2,5,5,5,5,7,7,99,1,1,1,0,0,0,67,64
4739,7947,3,2,1,2,8,5,3,3,5,2,5,3,3,3,3,4,3,3,1,4,7,7,6,2,5,-2,0,0,0,32,50
4740,9365,4,4,1,1,8,5,3,1,2,3,3,3,5,3,3,4,4,5,5,6,1,1,5,1,3,1,0,0,0,67,46
4741,8253,1,3,1,1,5,3,3,4,8,3,2,3,4,3,3,4,1,1,1,5,7,0,4,3,98,-2,0,0,0,63,37
4742,9122,4,3,1,1,6,4,3,1,1,3,3,2,6,3,2,2,2,3,3,2,0,0,4,1,7,2,0,0,0,52,38
4743,10863,2,4,3,1,7,4,3,2,3,5,2,1,7,5,5,5,5,5,5,6,1,1,99,3,6,-2,0,0,0,78,85
4744,7354,2,3,1,1,8,3,3,2,3,2,3,3,5,3,4,4,4,4,3,2,0,0,3,3,2,-2,0,0,0,47,45
4745,11313,2,3,1,1,3,3,2,4,8,1,5,1,6,5,4,4,2,5,1,2,1,1,3,2,4,-2,0,0,0,32,40
4746,11034,6,3,1,2,9,3,3,4,8,1,3,4,4,3,4,4,3,4,4,6,1,1,4,1,5,3,0,0,0,50,38
4747,13197,4,3,2,1,4,3,3,3,5,3,3,3,5,3,4,4,2,3,4,5,1,7,4,1,6,98,0,0,0,51,46
4748,11696,8,3,2,2,5,2,3,4,9,2,3,3,3,3,4,4,4,4,2,3,7,0,99,2,4,-2,0,1,0,46,42
4749,13209,7,3,1,1,9,1,3,3,7,4,2,2,6,4,4,3,5,5,5,6,1,1,99,3,2,-2,0,0,0,72,49
4750,8663,3,2,1,1,7,4,3,4,8,2,5,5,2,3,2,2,4,5,1,4,7,7,3,2,3,-2,0,0,0,44,30
4751,13895,2,2,4,2,1,4,1,4,9,3,3,4,3,3,2,3,4,5,5,3,7,1,3,2,3,-2,0,0,0,41,43
4752,12800,4,2,1,2,8,3,3,1,2,1,5,3,5,2,1,3,3,4,1,1,7,7,2,1,5,2,1,0,0,30,39
4753,12501,8,2,1,2,5,2,3,4,9,3,3,5,5,3,5,5,5,5,5,4,1,1,4,1,99,99,0,0,0,70,46
4754,11986,8,3,1,1,8,2,3,4,9,4,2,2,6,3,3,3,4,4,4,4,0,0,5,1,1,1,0,0,0,61,48
4755,10503,3,2,1,1,2,2,2,2,3,2,4,3,5,4,4,4,5,5,5,4,1,7,4,1,1,1,0,0,0,58,55
4756,7511,4,3,1,1,4,1,3,4,8,3,4,3,6,4,4,4,4,4,4,5,1,1,3,2,3,-2,1,0,0,42,54
4757,8466,2,4,1,2,6,2,3,1,1,3,2,4,4,4,4,4,4,4,2,5,1,1,3,2,3,-2,1,0,0,54,46
4758,10068,8,1,3,2,1,5,1,3,5,1,3,4,4,3,3,3,3,4,1,2,7,7,1,2,2,-2,0,0,0,44,47
4759,9856,6,2,1,1,1,1,1,4,8,5,2,3,5,5,4,4,5,5,5,6,1,1,99,1,99,99,0,0,0,67,55
4760,10690,7,2,2,2,6,2,3,1,2,3,2,3,4,4,4,4,4,3,3,5,0,1,4,1,2,2,0,0,0,69,47
4761,13981,4,2,4,2,3,3,2,3,5,2,5,3,5,3,4,5,5,5,2,5,7,7,4,2,4,-2,0,0,0,32,66
4762,11190,2,1,1,1,6,2,3,2,3,5,4,2,5,4,5,5,5,5,1,6,0,0,5,3,99,-2,0,0,0,62,57
4763,8254,3,5,1,1,8,5,3,3,5,3,2,2,6,3,4,4,4,5,4,5,1,1,4,1,6,3,0,0,0,58,53
4764,8664,2,5,1,1,9,2,3,4,9,3,1,2,6,4,5,5,4,5,1,4,1,0,5,1,7,3,1,0,0,61,54
4765,9857,2,3,1,1,1,2,2,3,5,2,5,3,4,3,3,3,3,4,2,3,7,1,3,2,3,-2,1,1,0,29,41
4766,11697,4,5,1,2,9,3,3,3,5,3,3,3,5,4,3,4,4,4,4,6,0,1,5,1,1,1,0,0,0,53,48
4767,13134,2,4,3,2,9,3,3,4,9,4,3,2,5,4,3,3,3,3,3,4,1,0,99,3,1,-2,1,0,0,51,58
4768,11035,2,4,3,1,9,4,3,3,5,5,2,3,3,4,5,2,4,5,5,6,7,0,7,1,7,3,0,0,0,57,53
4769,7258,2,3,1,2,1,4,1,4,8,5,5,2,5,2,1,1,1,1,1,1,7,7,2,2,7,-2,0,0,0,35,35
4770,7355,2,2,1,2,1,2,1,1,2,3,3,3,4,3,3,3,1,1,1,3,7,7,1,-1,1,-2,0,0,0,49,42
4771,13409,8,3,1,1,3,2,3,4,8,2,3,1,6,4,2,3,1,3,1,3,7,1,3,2,4,-2,0,0,0,53,62
4772,9858,3,3,3,2,5,2,3,4,9,3,4,3,4,3,4,4,3,5,5,5,0,0,5,2,4,-2,0,0,0,49,36
4773,12217,8,1,2,2,2,1,2,1,2,1,5,5,2,1,1,1,1,2,1,1,7,0,1,1,99,1,0,0,0,37,30
4774,13890,2,5,1,1,7,1,3,3,5,4,2,3,5,3,4,2,4,5,5,5,7,1,7,2,5,-2,0,0,0,65,40
4775,11314,6,2,1,2,6,2,3,2,4,4,4,3,4,3,4,3,2,4,1,4,1,1,4,1,4,2,0,0,0,48,45
4776,10069,5,3,4,2,8,1,3,1,1,1,4,1,4,3,3,4,3,5,5,5,0,0,2,1,6,3,0,0,0,62,56
4777,8467,4,3,3,1,8,2,3,4,9,3,3,3,4,3,3,3,4,4,3,5,7,7,4,2,98,-2,0,0,0,49,45
4778,13887,3,2,1,2,3,3,2,2,3,2,3,5,3,3,3,3,2,3,2,3,7,7,3,1,3,98,0,0,0,49,27
4779,9622,5,2,1,2,2,2,2,3,7,3,3,3,3,3,3,3,1,4,1,3,7,7,99,2,4,-2,0,0,0,53,43
4780,10070,3,5,1,1,9,2,3,1,1,5,2,2,6,4,4,5,4,5,5,6,1,1,6,1,6,3,1,0,0,57,53
4781,11987,4,5,2,2,2,1,3,4,9,1,1,3,7,3,3,4,1,2,2,2,1,1,3,1,3,2,1,0,0,50,49
4782,9623,4,2,1,1,7,2,3,4,8,3,3,3,4,3,3,4,5,5,3,5,1,1,4,1,5,2,0,0,0,53,39
4783,10071,4,4,1,1,7,4,3,4,9,3,2,3,4,3,4,4,4,4,1,4,7,1,5,1,5,2,0,0,0,59,49
4784,10295,5,2,1,2,6,1,3,3,5,5,1,3,5,5,5,5,5,5,5,6,1,1,7,1,4,2,0,0,0,75,64
4785,13694,6,2,1,1,3,2,3,3,5,3,3,2,6,4,5,5,4,5,5,5,0,1,99,1,99,1,0,0,0,56,71
4786,8885,4,4,3,2,9,5,3,3,5,2,4,3,3,2,2,4,3,4,5,4,1,1,99,1,7,3,0,0,0,40,39
4787,11462,2,3,4,2,4,2,3,3,5,1,4,2,5,4,5,5,4,5,2,2,7,7,3,2,99,-2,0,0,0,54,45
4788,9366,4,3,1,1,7,5,3,4,8,3,3,2,5,3,4,4,2,5,1,5,1,1,4,1,5,2,0,0,0,46,40
4789,9624,4,2,1,2,3,2,3,1,2,4,1,4,4,3,3,4,5,5,5,6,0,1,5,1,1,1,0,0,0,67,49
4790,10072,6,2,1,1,2,2,2,1,2,3,3,2,4,3,4,4,4,5,4,5,7,1,3,1,1,1,0,0,0,52,48
4791,9859,6,2,1,1,4,3,3,3,5,3,3,3,5,3,3,2,2,4,3,2,1,0,4,1,1,1,0,0,0,55,43
4792,7186,3,5,1,1,8,5,3,1,2,3,3,3,4,3,4,2,1,3,2,3,0,0,3,3,2,-2,0,0,0,48,44
4793,7823,5,3,1,2,9,1,3,3,7,3,4,3,5,3,4,5,5,5,5,6,1,0,4,1,6,2,1,0,0,63,46
4794,8665,3,2,1,2,2,2,2,1,2,3,5,3,3,3,3,5,2,5,4,1,7,0,2,1,1,1,0,0,0,50,40
4795,11594,7,4,1,2,6,2,3,1,2,3,3,3,5,3,4,4,4,4,5,4,7,7,6,1,3,2,0,0,0,51,43
4796,12278,3,3,1,1,5,1,3,4,9,3,4,3,6,4,3,4,5,5,2,4,0,0,3,2,6,-2,0,0,0,46,53
4797,12502,1,3,2,1,1,1,2,4,8,1,3,1,5,3,5,5,4,4,1,1,7,7,1,2,3,-2,0,0,0,52,59
4798,12137,8,3,1,1,6,4,3,1,2,4,3,3,6,4,4,4,4,4,4,5,0,0,5,1,7,3,0,0,0,58,49
4799,9367,6,4,1,1,9,2,3,1,2,5,1,2,6,5,5,5,5,5,4,6,1,1,7,1,4,1,0,0,0,79,66
4800,7949,4,5,1,1,9,4,3,2,3,3,2,2,5,3,4,4,4,5,5,6,1,1,5,1,7,3,0,0,0,62,46
4801,12889,8,2,1,2,1,2,1,2,3,1,5,4,4,3,4,4,5,5,5,6,0,0,99,1,1,1,0,0,0,48,49
4802,8255,1,4,1,2,6,3,3,4,8,3,3,3,4,3,4,4,3,4,3,4,0,0,4,2,3,-2,1,0,0,49,42
4803,9368,4,3,1,2,8,3,3,2,3,3,2,4,3,3,2,2,1,4,5,5,0,0,7,1,6,2,0,0,0,59,44
4804,8256,7,3,1,1,3,2,3,3,7,3,1,1,7,5,5,5,5,5,3,4,0,0,5,1,1,1,0,0,0,67,81
4805,11698,6,3,2,2,8,1,3,3,5,4,3,4,4,4,4,4,3,4,3,3,0,0,3,1,4,2,0,0,0,50,49
4806,10296,4,3,1,1,7,2,3,2,3,2,3,3,4,3,3,3,4,5,2,4,1,7,4,1,2,1,0,0,0,52,39
4807,7513,1,3,2,1,1,5,1,2,3,3,3,3,3,3,3,3,3,3,3,4,7,7,99,3,2,-2,0,0,0,49,42
4808,7950,4,2,3,1,3,3,2,4,9,2,3,2,6,5,5,5,5,5,5,4,0,0,99,1,99,99,0,0,0,55,66
4809,8666,2,3,4,1,4,2,3,2,3,1,5,1,7,5,3,5,5,5,1,3,7,7,1,3,1,-2,1,0,0,33,68
4810,13737,8,2,1,1,6,1,3,3,7,4,2,5,3,4,3,4,5,5,5,2,7,7,99,1,1,1,0,0,0,72,47
4811,8257,2,2,1,2,4,5,2,2,3,3,4,2,6,3,4,5,4,3,1,3,7,7,1,2,4,-2,0,0,0,45,62
4812,13527,4,4,2,2,7,2,3,3,5,3,3,2,6,3,3,4,4,3,2,4,1,0,3,1,7,3,1,0,0,50,53
4813,9123,2,3,1,1,7,2,3,2,4,2,4,3,4,3,3,3,3,3,2,4,1,1,2,2,3,-2,1,0,0,43,41
4814,9860,3,2,1,2,2,2,2,1,2,2,3,3,5,3,3,3,4,5,1,3,0,0,98,3,98,-2,0,0,0,47,38
4815,13655,8,3,1,2,8,2,3,2,4,5,1,2,6,5,4,4,5,5,5,6,0,0,6,1,1,1,0,0,0,73,60
4816,7951,1,3,1,1,9,4,3,3,5,3,2,2,5,3,3,3,3,4,3,4,1,1,99,3,3,-2,0,0,0,60,43
4817,12664,3,1,3,2,3,5,2,2,3,1,5,3,3,2,3,5,5,3,1,3,1,1,2,2,4,-2,0,1,0,29,34
4818,9369,2,4,1,2,8,2,3,2,3,3,3,3,5,3,4,3,4,5,1,5,1,1,99,2,3,-2,1,0,0,55,54
4819,11036,3,3,3,2,8,1,3,3,7,2,2,3,5,3,4,4,2,5,1,2,1,0,6,1,5,2,0,0,0,51,44
4820,13884,8,2,1,2,3,1,3,2,4,1,5,3,4,4,4,4,3,5,3,5,7,0,98,2,99,-2,0,0,0,39,38
4821,7515,2,3,1,2,4,1,3,3,5,3,3,3,-1,3,3,3,2,2,2,4,0,0,98,2,4,-2,0,0,0,49,42
4822,11463,6,3,1,2,8,2,3,4,9,4,1,1,6,5,4,4,5,5,5,6,0,0,7,1,1,99,0,0,0,82,85
4823,13365,2,4,3,2,9,2,3,1,1,3,4,4,5,4,4,4,4,5,2,5,7,1,99,1,99,99,1,0,0,50,51
4824,8886,1,4,3,1,3,1,3,4,9,2,5,3,4,2,3,4,2,5,4,2,1,1,3,2,4,-2,1,0,0,27,42
4825,12070,1,3,4,2,7,5,3,2,4,3,3,3,4,4,5,5,3,5,2,4,1,1,4,2,3,-2,1,0,0,51,48
4826,9370,4,4,1,2,8,2,3,2,3,3,1,2,5,4,3,3,4,5,5,5,1,0,99,1,2,1,0,0,0,65,54
4827,10297,6,1,1,2,1,1,1,2,4,1,5,5,3,3,1,1,3,4,1,1,0,0,1,2,1,-2,0,0,0,19,25
4828,10073,4,4,1,2,5,1,3,3,5,3,3,2,6,4,3,4,4,5,4,6,0,1,5,1,3,2,0,0,0,66,50
4829,9124,8,5,1,1,7,2,3,4,8,4,2,2,5,4,4,4,4,5,5,5,1,1,4,1,1,1,0,0,0,61,53
4830,7824,3,3,1,1,5,5,2,3,5,3,2,3,4,3,3,3,4,5,2,5,1,7,4,1,5,3,0,0,0,68,42
4831,11595,8,2,1,2,5,2,3,3,7,3,3,4,3,3,4,4,4,5,4,5,0,7,4,1,99,99,0,0,0,59,41
4832,10074,6,2,1,1,8,2,3,2,3,4,1,3,4,3,3,4,5,5,5,5,0,1,99,1,2,1,0,0,0,66,44
4833,12279,8,2,1,2,2,1,3,2,4,1,2,3,3,3,4,4,3,4,5,2,7,0,3,1,98,1,0,0,0,49,41
4834,8089,4,2,1,1,7,4,3,3,5,5,1,2,5,4,3,3,4,5,5,6,1,7,7,1,1,1,0,0,0,70,56
4835,12890,8,4,1,2,4,1,3,2,3,3,2,2,6,4,4,4,4,5,5,5,7,7,99,2,7,-2,0,0,0,65,59
4836,12823,2,3,4,1,6,5,3,3,7,1,5,2,4,2,4,4,4,3,5,5,7,7,2,3,99,-2,0,0,0,43,51
4837,9371,4,2,1,2,3,2,3,4,9,1,3,3,4,3,3,4,4,5,2,3,7,7,99,1,99,99,0,0,0,36,51
4838,7516,4,4,1,2,8,4,3,2,3,2,3,2,6,3,4,4,4,5,4,5,0,0,5,1,5,3,0,0,0,51,55
4839,8468,8,4,1,2,3,1,3,4,9,3,3,4,5,4,3,4,4,5,5,4,0,1,2,1,3,2,0,0,0,51,46
4840,13622,3,2,1,1,8,4,3,3,5,5,1,1,6,5,5,5,5,5,4,5,0,1,4,1,6,3,0,0,0,75,77
4841,10075,5,2,4,1,9,2,3,4,9,5,1,3,5,4,5,5,5,5,5,6,1,1,6,1,6,2,0,0,0,65,81
4842,11315,4,3,1,1,8,3,3,3,5,3,4,3,5,4,4,3,3,4,4,5,1,1,6,1,7,3,1,0,0,58,49
4843,8887,8,5,1,1,9,2,3,3,7,5,1,1,7,4,5,3,5,5,5,6,1,1,7,1,6,2,0,0,0,80,64
4844,10504,5,5,1,2,3,1,3,1,2,1,3,3,5,3,5,5,3,5,2,4,7,7,1,2,4,-2,0,0,0,30,55
4845,8888,7,2,1,1,6,2,3,4,8,5,1,2,5,4,4,4,4,5,5,5,0,0,99,1,1,1,0,0,0,82,56
4846,10864,8,2,1,2,2,2,2,4,8,5,3,1,6,5,5,5,5,5,5,3,0,0,99,2,3,-2,0,0,0,68,80
4847,13115,8,2,1,1,3,2,3,1,2,1,4,3,4,2,2,3,3,4,1,1,7,7,2,1,3,1,0,0,0,34,31
4848,12801,6,3,1,2,4,2,3,3,7,4,4,4,3,3,2,4,3,4,5,2,0,0,5,1,1,1,0,0,0,54,32
4849,12219,6,3,1,2,5,3,3,1,1,3,4,4,5,4,5,5,5,5,4,5,1,0,5,1,5,1,0,0,0,54,49
4850,8469,3,5,1,2,8,2,3,3,7,3,3,3,4,3,2,1,2,4,1,3,1,7,3,1,5,2,1,0,0,56,37
4851,9862,1,3,1,1,4,1,3,2,3,4,3,3,5,4,3,4,4,4,3,5,1,1,3,2,5,-2,1,0,0,52,59
4852,12335,8,1,1,1,3,2,3,1,1,3,3,2,4,3,3,5,4,5,2,3,7,0,5,1,1,2,0,0,0,58,39
4853,9125,1,4,1,1,7,3,3,3,5,3,2,3,4,3,4,2,5,5,5,6,1,0,6,3,1,-2,0,0,0,58,45
4854,8470,3,3,1,2,6,4,3,1,2,4,2,2,5,5,4,4,4,5,5,6,1,0,99,1,99,99,0,0,0,64,57
4855,10076,2,5,1,2,9,4,3,3,5,2,4,3,4,3,3,4,3,5,5,4,7,7,3,3,5,-2,1,0,0,49,54
4856,10692,4,2,1,1,6,2,3,2,4,3,4,3,4,2,3,4,3,5,4,4,1,0,99,1,3,2,0,0,0,48,41
4857,12138,5,4,4,2,8,3,3,1,2,4,2,3,6,4,4,4,4,4,3,5,1,1,4,1,3,1,0,0,0,55,47
4858,7518,3,2,1,1,7,3,3,2,3,3,3,2,5,4,5,5,4,4,3,3,1,7,1,2,3,-2,0,0,0,56,82
4859,8667,3,3,4,2,1,4,1,4,9,3,3,2,6,3,3,3,3,3,3,2,0,7,1,3,99,-2,0,0,0,40,45
4860,11316,6,4,1,2,3,1,3,3,5,3,4,3,5,4,4,4,4,5,2,5,0,1,4,2,3,-2,0,0,0,41,51
4861,11988,4,3,3,2,1,2,1,3,6,1,5,3,3,1,3,4,3,3,3,1,7,7,3,3,1,-2,1,0,0,14,75
4862,12459,8,3,1,2,7,2,3,4,8,5,1,1,5,4,3,4,5,5,4,3,7,7,99,1,1,1,0,0,0,85,59
4863,9863,5,3,4,1,8,2,3,3,7,4,1,1,7,5,5,5,5,5,5,6,1,1,5,1,4,1,0,0,0,69,70
4864,13407,1,2,1,1,1,1,1,3,7,3,5,2,4,3,3,2,3,5,1,4,0,0,4,2,3,-2,0,0,0,32,41
4865,12802,7,5,1,2,2,1,3,3,5,3,4,3,4,3,3,2,3,4,4,2,0,0,4,1,99,99,0,0,0,49,50
4866,9625,3,4,1,2,8,1,3,3,5,4,2,3,4,4,4,3,4,5,5,6,1,1,7,2,6,-2,0,0,0,61,44
4867,13094,4,4,1,1,9,4,3,1,1,2,3,3,5,3,4,3,4,4,1,5,1,1,4,1,6,3,0,0,0,50,44
4868,13664,6,3,1,2,6,2,3,4,9,4,2,2,6,4,4,4,5,5,5,6,0,0,7,1,5,98,0,0,0,71,57
4869,11317,2,4,2,1,6,1,3,3,5,3,2,2,6,5,5,5,4,5,4,4,1,1,3,2,5,-2,0,0,0,71,78
4870,10505,6,3,1,2,9,2,3,3,5,2,3,4,2,3,3,4,4,5,1,4,0,1,5,1,4,1,0,0,0,47,30
4871,8889,5,2,1,1,9,2,3,1,1,5,1,3,5,5,4,2,5,5,5,6,1,1,6,1,7,1,0,0,0,73,69
4872,7952,5,4,1,2,8,3,3,3,5,4,4,3,5,4,4,4,3,5,1,3,1,1,3,1,5,2,0,0,0,51,44
4873,13544,2,2,1,1,3,5,2,1,2,1,1,5,2,3,2,4,2,1,1,5,7,7,2,3,1,-2,0,0,0,30,13
4874,11191,7,5,2,1,9,2,3,2,3,4,2,2,5,4,4,4,4,5,5,5,0,0,6,1,7,2,0,0,0,61,57
4875,12139,5,3,2,2,4,3,3,1,2,3,4,3,3,5,4,4,4,3,3,6,0,1,5,2,6,-2,0,0,0,49,60
4876,9126,5,2,1,2,3,4,2,3,5,1,5,2,5,4,4,3,4,5,5,4,0,1,4,3,3,-2,0,0,0,46,51
4877,7520,3,5,1,1,7,3,3,3,5,3,3,2,5,4,4,4,3,5,2,3,0,0,2,2,5,-2,0,0,0,42,61
