PUF_ID,PPREG4,PPREG9,PPGENDER,agecat,PPETHM,PPEDUC,PPINCIMP,PPHHSIZE,FWB1_5,AUTOMATED_1,HOUSING,KIDS_NoChildren,KIDS_1,KIDS_2,KIDS_3,KIDS_4,EMPLOY,ENDSMEET,FWB1_1,ACT1_2,PRODHAVE_8,PRODUSE_2,PPMARIT,HHEDUC,PAREDUC,HOUSESAT,SWB_1,MANAGE1_2,AUTOMATED_2
8150,4,9,2,7,1,2,9,2,1,1,1,-1,0,0,0,0,8,1,5,5,0,0,1,3,3,4,7,5,1
10934,4,8,2,2,1,2,5,5,3,7,2,0,0,2,0,0,2,2,1,3,0,1,1,2,2,3,4,2,7
10590,3,7,2,2,1,2,8,3,2,1,1,0,2,0,0,0,2,1,3,2,0,0,1,2,2,1,4,5,0
10388,2,4,1,2,1,4,8,4,4,7,3,1,0,0,0,0,3,1,2,4,0,0,4,5,5,3,4,5,1
12906,2,3,1,6,1,5,6,1,1,1,2,1,0,0,0,0,8,1,4,5,0,0,4,5,5,4,7,5,1
13556,3,6,1,6,1,1,3,2,3,7,1,1,0,0,0,0,6,1,5,3,0,0,1,3,1,4,5,3,7
10935,4,9,2,3,1,5,3,2,4,1,2,1,0,0,0,0,2,2,3,3,1,0,5,5,5,2,4,4,1
11114,3,7,2,7,1,3,4,1,1,0,1,1,0,0,0,0,8,1,5,4,0,0,2,3,3,4,7,4,0
12314,4,8,1,4,1,3,7,3,3,1,1,0,0,0,1,0,2,2,2,3,0,0,1,4,3,3,5,3,1
13155,2,4,2,1,1,3,8,3,5,7,3,1,0,0,0,0,5,2,1,2,1,0,4,3,2,3,2,2,0
10783,3,5,1,7,1,3,8,2,1,0,1,-1,0,0,0,0,1,1,4,4,0,0,1,3,3,4,6,5,0
10173,3,5,2,3,1,1,6,4,4,0,1,0,0,1,0,0,4,1,5,4,0,0,1,4,2,4,7,4,0
12175,2,3,1,7,1,2,5,2,5,1,1,0,0,0,0,2,3,2,3,4,0,0,1,2,2,4,5,3,1
7328,1,2,2,3,1,5,8,1,3,0,1,1,0,0,0,0,2,1,3,3,0,0,3,5,5,3,4,3,7
14281,3,5,2,6,1,2,2,2,4,0,1,1,0,0,0,0,8,2,3,4,0,0,1,2,2,3,3,3,0
14345,1,1,1,5,4,3,7,2,2,0,1,1,0,0,0,0,2,1,4,4,0,0,1,3,3,4,6,5,1
13055,1,1,1,4,1,2,2,2,2,7,1,1,0,0,0,0,2,1,3,4,0,0,1,3,3,4,6,5,1
11740,2,3,2,6,1,2,3,2,1,0,1,1,0,0,0,0,8,1,4,4,0,0,1,2,2,4,7,5,0
12315,2,4,2,8,1,2,3,1,3,7,1,1,0,0,0,0,8,1,3,3,0,0,2,2,2,4,6,3,1
7414,3,5,2,2,1,4,8,3,1,1,1,1,0,0,0,0,2,1,4,4,0,0,4,4,4,4,7,1,0
12680,4,8,1,7,4,2,2,3,4,1,1,1,0,0,0,0,8,1,4,5,0,0,1,2,2,4,7,5,1
9477,4,9,2,5,4,2,4,2,3,7,2,1,0,0,0,0,4,1,3,4,0,0,1,3,2,4,6,4,7
10936,2,4,1,7,1,5,6,2,3,0,1,1,0,0,0,0,8,2,3,4,0,0,1,5,5,4,5,4,0
7276,1,1,2,2,1,5,9,2,3,1,2,1,0,0,0,0,2,2,3,3,1,0,5,5,5,3,5,1,1
10174,3,7,1,4,3,4,6,2,3,0,1,1,0,0,0,0,1,2,3,5,0,0,3,5,5,4,6,4,0
14255,3,7,2,6,1,3,3,2,5,0,1,0,0,0,0,1,8,2,1,4,0,0,1,3,3,1,1,4,0
9229,2,4,1,4,1,3,7,3,1,1,1,0,0,1,2,0,1,1,5,5,0,0,1,3,3,4,7,5,1
11850,4,9,1,3,4,5,9,2,3,0,1,1,0,0,0,0,7,1,3,4,0,0,1,5,5,3,5,4,0
11247,3,7,1,8,1,2,2,2,4,0,2,-1,0,0,0,0,8,2,3,3,0,0,1,2,2,4,7,4,0
10937,1,2,2,5,1,3,6,1,1,1,1,-1,0,0,0,0,8,1,4,4,0,0,4,3,3,4,6,4,0
9725,4,9,2,5,1,3,5,1,4,1,1,1,0,0,0,0,2,1,3,3,0,0,4,3,3,4,4,1,1
9230,1,1,1,4,1,3,4,5,3,0,1,0,0,0,0,2,1,3,1,3,0,0,1,3,3,4,6,3,0
10938,2,3,1,6,1,5,9,1,1,0,1,1,0,0,0,0,8,1,5,5,0,0,4,5,4,4,7,1,1
9952,3,7,1,2,1,2,4,4,3,7,2,0,1,1,0,0,8,2,1,3,0,0,1,3,2,3,5,4,7
13245,3,7,2,7,1,2,5,2,1,0,2,1,0,0,0,0,8,1,3,4,0,0,1,2,4,4,6,4,1
9726,1,1,2,4,1,3,8,3,2,0,1,0,0,0,0,1,3,2,5,2,0,0,5,3,2,4,7,2,0
9478,4,8,1,2,4,3,1,3,3,0,3,1,0,0,0,0,5,2,3,4,0,0,4,3,1,2,6,5,0
13087,4,9,1,2,1,4,8,2,2,1,1,0,1,1,0,0,2,1,4,4,0,0,3,4,4,3,6,4,0
9953,1,2,1,5,2,2,1,1,3,7,2,1,0,0,0,0,6,2,1,3,0,0,4,2,2,2,3,4,7
12027,2,3,2,6,1,3,2,2,4,0,1,0,0,0,0,1,8,1,4,3,0,0,1,3,3,3,6,4,0
14290,2,3,1,8,1,5,3,1,2,1,3,1,0,0,0,0,8,1,3,4,0,0,2,5,5,4,6,5,-1
7146,2,4,1,2,3,5,6,2,3,0,1,1,0,0,0,0,4,2,3,3,0,0,1,5,5,1,5,5,0
13846,3,5,1,2,4,5,6,2,4,0,1,1,0,0,0,0,2,2,2,3,0,0,1,4,1,4,6,3,0
8021,2,4,2,3,1,3,5,5,4,1,1,0,0,0,2,1,2,2,2,3,0,0,1,3,5,4,2,1,0
11373,3,7,1,5,2,3,7,2,1,0,1,1,0,0,0,0,2,1,5,5,0,0,1,3,2,3,5,5,1
10939,3,7,2,6,2,5,4,5,1,7,1,0,2,0,0,2,8,1,3,4,0,0,4,5,2,4,2,4,7
13461,4,9,2,6,1,4,7,2,4,7,1,0,0,0,0,1,5,1,3,4,0,0,1,5,5,4,6,5,7
10591,2,3,1,8,1,4,9,2,5,0,1,1,0,0,0,0,8,1,4,4,0,0,1,5,1,4,6,5,0
9727,3,5,2,6,1,2,5,3,5,1,2,1,0,0,0,0,3,3,1,2,0,0,2,3,2,1,3,3,0
12976,1,1,1,6,1,5,5,2,1,0,1,1,0,0,0,0,8,1,4,4,0,0,1,5,5,3,5,4,0
12783,2,3,2,8,2,5,7,1,1,1,2,1,0,0,0,0,8,1,4,4,0,0,4,5,5,3,6,5,0
12814,3,7,1,6,1,5,9,2,1,1,1,0,0,0,0,1,2,1,5,5,0,0,1,5,5,4,6,4,0
9479,4,8,1,2,1,3,2,1,3,1,2,1,0,0,0,0,2,1,4,4,1,0,4,3,5,3,4,5,1
13538,3,5,2,2,1,3,6,3,3,1,1,0,0,1,0,0,99,2,3,4,0,0,1,3,3,3,5,4,1
10175,4,8,1,7,1,5,7,2,1,7,1,1,0,0,0,0,8,1,5,4,0,0,1,5,5,4,6,4,0
9728,3,5,1,4,1,2,1,1,5,0,2,1,0,0,0,0,6,3,1,3,0,0,5,2,2,3,2,5,0
11637,3,7,2,7,4,1,6,2,4,7,1,-1,0,0,0,0,8,1,3,3,0,0,1,4,2,4,6,4,0
9231,4,9,1,4,3,4,7,2,2,1,1,1,0,0,0,0,2,1,3,4,0,0,4,4,4,4,5,4,1
9729,2,3,2,4,1,3,8,2,3,1,1,-1,0,0,0,0,2,2,2,2,0,0,1,3,3,3,4,1,0
12681,3,6,1,4,1,2,3,2,5,7,1,1,0,0,0,0,6,3,1,3,0,0,1,3,2,4,6,3,7
7874,4,8,1,5,1,4,6,2,2,1,1,1,0,0,0,0,2,1,4,4,0,0,1,5,4,4,6,5,0
10940,4,9,1,8,1,4,4,2,3,7,1,1,0,0,0,0,8,2,2,3,0,0,1,4,2,4,5,4,7
10592,2,4,1,1,1,3,5,2,1,0,2,1,0,0,0,0,5,3,1,3,1,0,4,4,3,3,3,3,1
10784,3,5,1,3,1,5,9,2,2,1,1,1,0,0,0,0,2,1,5,4,0,0,1,5,5,4,6,4,0
9232,3,5,1,2,1,3,2,1,3,1,1,1,0,0,0,0,2,1,4,4,0,0,4,3,2,3,4,4,7
9730,1,1,1,3,1,5,8,2,2,1,2,1,0,0,0,0,2,1,5,4,0,0,3,5,5,3,6,5,1
8350,3,5,1,3,1,4,8,5,2,1,1,0,0,1,2,0,2,1,5,4,0,0,1,4,4,4,6,4,1
8986,3,5,2,5,1,2,9,2,1,1,1,0,0,0,0,1,4,1,4,4,0,0,1,2,2,4,7,4,0
11943,3,5,1,5,2,2,5,2,1,1,1,1,0,0,0,0,2,1,4,4,0,0,1,2,2,4,6,3,7
8759,2,4,2,6,1,3,1,2,1,7,2,1,0,0,0,0,8,3,1,2,0,0,2,3,3,1,2,1,7
10785,3,5,2,8,1,2,6,1,1,0,1,1,0,0,0,0,8,1,5,5,0,0,2,2,2,4,7,5,0
10941,3,7,2,4,4,2,1,4,3,0,2,1,0,0,0,0,7,2,3,3,0,0,3,2,2,3,7,5,1
8351,4,9,1,7,1,5,8,2,2,0,1,1,0,0,0,0,8,1,4,5,0,0,1,5,5,4,6,5,1
11944,3,5,2,5,2,2,3,1,2,7,1,1,0,0,0,0,8,1,2,4,0,0,3,3,2,3,3,4,1
9480,2,4,1,4,1,3,9,4,2,1,1,0,0,0,2,2,2,1,4,3,0,0,1,3,3,4,6,4,1
10593,2,3,2,5,1,2,6,2,2,0,1,1,0,0,0,0,2,1,3,4,0,0,1,2,2,4,7,4,0
7202,2,3,2,2,3,5,9,2,3,1,2,1,0,0,0,0,2,2,3,3,0,0,5,5,5,3,2,2,0
10389,3,5,2,8,1,5,6,2,4,0,1,1,0,0,0,0,8,1,3,4,0,0,1,5,4,3,6,5,0
13610,2,3,2,8,1,2,3,1,1,7,1,1,0,0,0,0,8,1,4,4,0,0,2,2,2,4,7,5,7
13464,4,9,1,8,2,3,3,1,3,0,2,1,0,0,0,0,8,3,1,3,0,0,3,3,3,3,4,3,0
11638,4,9,1,4,1,4,9,5,1,1,1,0,1,1,1,0,2,1,5,3,0,0,1,4,4,4,6,3,0
8760,4,8,1,4,1,3,8,2,3,1,1,1,0,0,0,0,2,1,3,4,0,0,1,4,3,4,2,4,1
10942,4,9,1,5,1,2,7,2,3,7,1,1,0,0,0,0,2,2,2,3,0,0,1,2,2,4,5,2,0
12566,3,7,2,3,1,4,9,4,1,0,1,0,1,1,0,0,2,1,4,4,0,0,1,4,4,4,6,3,0
12644,4,9,1,3,1,1,4,2,3,7,1,1,0,0,0,0,7,1,3,4,0,0,1,2,1,3,5,1,7
10786,3,6,1,8,1,3,2,2,1,0,1,1,0,0,0,0,6,3,1,2,0,0,1,4,1,2,6,1,0
7277,2,4,1,2,4,4,7,1,4,0,2,-1,0,0,0,0,3,2,3,4,0,1,4,3,3,3,5,3,0
13375,1,2,1,4,4,4,8,3,2,1,1,0,0,0,1,0,2,1,3,3,0,0,1,5,4,4,7,4,1
7278,1,2,1,3,1,2,1,2,5,7,2,-1,0,0,0,0,7,3,1,1,0,0,4,2,2,-1,4,1,7
13130,3,7,1,3,4,2,5,5,1,-1,2,0,0,0,2,0,2,1,1,2,0,0,1,1,1,2,4,1,0
10594,2,3,1,8,1,2,3,1,4,0,1,1,0,0,0,0,8,1,3,3,0,0,2,2,1,3,6,4,1
9954,2,4,2,7,1,1,1,1,4,7,1,1,0,0,0,0,4,1,3,5,0,0,2,1,1,4,7,5,7
8761,1,2,2,6,1,5,4,1,3,0,2,-1,0,0,0,0,8,2,1,3,1,0,3,5,2,4,6,3,1
11374,3,7,2,6,1,3,9,4,1,1,1,1,0,0,0,0,8,1,4,4,0,0,1,5,3,3,6,4,1
10787,4,8,1,8,1,4,8,2,5,1,1,1,0,0,0,0,8,2,2,3,0,0,1,3,3,3,4,3,1
13190,4,9,1,8,1,2,5,2,3,1,1,1,0,0,0,0,8,1,4,4,0,0,1,3,2,4,6,4,1
8352,2,3,1,5,1,2,8,4,3,1,1,0,0,0,0,2,7,1,3,3,0,0,1,4,2,3,2,5,1
10943,2,3,1,6,1,4,7,1,4,0,1,1,0,0,0,0,8,1,3,4,0,0,4,4,4,4,6,5,7
14338,4,9,1,2,1,2,7,5,2,1,3,0,1,0,0,0,2,1,4,5,0,0,1,3,2,4,7,5,0
14178,2,4,2,8,1,2,5,3,1,1,1,0,0,0,0,2,8,1,3,4,0,0,1,5,2,3,4,5,1
11522,1,1,1,3,1,2,1,2,2,7,2,1,0,0,0,0,6,2,1,3,0,0,4,3,2,2,3,4,7
11851,2,3,1,8,1,3,6,2,4,7,1,0,0,0,0,2,8,1,4,4,0,0,1,3,3,4,6,4,1
12429,2,4,1,5,1,2,9,3,2,1,1,0,0,1,1,0,3,1,5,4,0,0,1,4,2,4,6,5,0
13546,2,3,1,2,1,4,5,3,3,1,3,0,1,0,0,0,2,2,2,5,0,0,4,4,4,2,4,3,1
11115,1,1,2,8,1,2,3,1,3,0,1,-1,0,0,0,0,3,2,2,4,0,0,2,2,2,4,6,4,0
9481,4,9,2,2,3,4,9,3,1,0,1,0,1,0,0,0,4,1,5,4,0,0,1,5,1,3,7,4,0
7279,4,9,1,1,1,3,6,4,5,1,2,1,0,0,0,0,3,3,5,5,0,0,4,4,4,4,7,5,0
11741,2,4,2,7,1,3,4,1,2,1,1,1,0,0,0,0,8,1,3,3,0,0,2,3,3,3,6,4,1
8987,3,5,1,6,1,3,8,2,2,1,1,1,0,0,0,0,8,1,5,4,0,0,1,3,3,3,6,4,1
10176,4,9,2,2,3,4,5,1,4,0,2,1,0,0,0,0,4,2,3,3,0,0,1,-1,-1,3,6,5,0
14045,1,1,2,4,1,3,8,5,4,7,1,0,0,0,2,0,4,1,2,3,0,0,1,3,3,4,7,5,7
10177,3,5,2,3,1,5,9,3,1,1,1,0,1,1,0,0,2,1,4,5,0,0,3,5,5,4,4,4,1
8353,3,5,1,2,1,4,8,2,2,1,2,1,0,0,0,0,2,1,4,4,0,0,5,4,4,3,6,4,1
13402,3,7,2,4,2,2,1,5,5,0,1,1,0,0,0,0,3,2,2,3,0,0,3,2,2,4,3,3,0
8354,4,8,1,3,4,2,2,4,3,0,1,0,0,1,1,0,7,1,3,3,0,0,1,2,2,3,5,4,0
11523,4,9,2,7,1,4,5,1,3,7,2,1,0,0,0,0,8,2,3,4,0,0,4,4,4,3,6,4,1
8151,4,8,2,4,1,1,1,4,2,7,1,-1,0,0,0,0,6,2,2,4,0,0,4,1,1,-1,5,5,7
9482,3,5,1,5,2,2,4,2,1,0,2,1,0,0,0,0,2,1,1,5,0,0,1,2,2,4,1,5,0
12028,3,5,1,8,1,2,2,2,5,7,1,0,0,0,0,1,8,2,1,2,0,0,1,2,2,2,4,3,7
9233,1,1,2,3,1,3,4,3,3,1,2,0,1,0,0,0,3,2,2,3,0,0,1,3,3,3,4,4,0
8549,3,7,1,2,1,5,6,1,3,1,1,1,0,0,0,0,2,1,3,4,0,0,5,5,5,3,6,4,0
8550,4,9,1,4,1,3,1,4,3,7,2,0,0,0,1,0,7,2,2,3,0,0,1,3,2,2,5,4,7
11742,3,5,1,8,1,5,6,2,1,1,1,-1,0,0,0,0,8,1,4,4,0,0,1,5,1,3,6,5,1
9483,1,1,2,6,1,3,4,1,4,1,1,-1,0,0,0,0,2,1,4,4,0,0,3,3,2,4,7,4,-1
8551,3,5,1,4,1,3,8,2,1,7,1,1,0,0,0,0,2,1,5,5,0,0,1,3,3,4,7,5,7
10390,2,3,1,8,1,2,2,2,1,0,3,0,0,0,0,2,8,1,4,3,0,0,3,2,2,3,5,5,0
11524,3,5,1,5,1,5,8,1,5,1,1,-1,0,0,0,0,2,1,4,4,0,0,3,5,3,3,4,5,0
8988,1,2,2,6,1,4,9,2,3,1,1,-1,0,0,0,0,6,1,3,4,0,0,1,4,4,4,5,5,1
10788,3,5,1,4,2,2,7,2,3,0,1,0,0,1,1,0,2,2,3,3,0,0,1,2,2,4,6,4,0
9484,1,2,2,7,1,3,7,3,5,0,1,-1,0,0,0,0,8,1,4,5,0,0,1,3,3,4,7,5,0
13212,2,4,2,4,1,2,8,4,3,1,1,0,0,0,0,2,2,2,3,4,0,0,1,2,2,4,6,4,0
12714,2,3,1,4,1,2,4,4,5,1,1,0,0,0,2,0,2,3,2,3,0,0,1,2,2,3,5,3,0
13713,3,7,1,2,1,2,6,3,5,1,2,0,1,1,0,0,2,3,1,2,0,0,5,4,2,2,5,3,7
11248,3,7,2,7,1,2,3,3,3,7,1,0,0,1,0,0,8,1,3,3,0,0,1,2,2,3,4,5,7
9731,3,7,2,3,1,5,8,5,1,1,1,0,0,0,1,2,4,1,4,5,0,0,1,5,5,4,6,5,0
8355,3,5,1,2,1,3,4,1,4,1,1,1,0,0,0,0,2,2,1,3,1,0,4,3,3,3,3,2,0
11525,1,2,2,5,1,2,6,2,2,0,1,1,0,0,0,0,3,2,3,5,0,0,1,2,2,3,6,5,0
13837,2,4,2,3,1,4,8,5,1,1,1,0,1,2,0,0,3,1,4,4,0,0,1,5,3,4,7,5,1
12029,3,5,1,7,1,5,9,2,1,1,1,1,0,0,0,0,3,1,5,5,0,0,1,5,5,3,6,5,0
7236,1,2,1,3,1,2,8,4,3,0,1,0,1,1,0,0,2,2,3,3,0,0,1,2,2,3,4,4,1
11375,2,4,1,3,1,2,7,4,1,-1,1,0,0,1,1,0,2,1,3,4,0,0,1,3,3,3,5,4,-1
8022,3,6,2,6,1,3,9,3,2,0,1,-1,0,0,0,0,8,1,4,4,0,0,1,5,3,3,6,4,0
7237,4,8,1,3,1,5,9,2,1,1,1,1,0,0,0,0,2,1,5,5,0,0,1,5,5,3,6,3,1
11945,1,2,1,4,1,2,7,2,1,1,1,0,0,0,1,0,99,1,3,4,0,0,1,4,2,3,5,1,1
12430,3,7,2,5,4,3,8,2,4,7,1,0,0,0,0,2,3,1,2,2,0,0,1,4,3,3,5,5,7
8356,2,4,2,3,1,4,8,4,2,1,1,0,0,0,2,0,2,1,5,5,0,0,1,4,4,4,6,4,1
10391,3,7,2,3,2,5,9,4,4,1,1,0,1,2,0,0,2,1,4,4,0,0,1,5,4,3,5,4,0
8357,2,3,1,2,1,4,8,2,3,1,2,1,0,0,0,0,2,1,3,3,1,0,5,4,5,4,7,3,1
8762,3,5,1,2,2,2,5,4,2,1,2,0,2,0,0,0,2,1,4,5,0,0,1,4,2,3,5,4,1
13300,1,1,1,4,1,3,8,1,1,0,1,1,0,0,0,0,1,1,4,4,0,0,3,3,3,4,6,4,0
11526,3,5,2,6,1,3,6,1,1,0,1,1,0,0,0,0,8,1,5,4,0,0,1,3,3,4,7,5,0
12030,1,2,2,3,2,3,5,2,3,1,1,0,0,0,0,1,2,2,3,3,0,0,4,4,5,3,5,4,7
14308,1,2,1,3,1,4,5,1,1,1,1,1,0,0,0,0,2,1,4,4,0,0,1,4,2,3,6,5,1
11852,2,3,2,6,1,2,2,2,2,0,1,-1,0,0,0,0,8,1,3,4,0,0,1,2,1,4,7,5,7
13539,2,3,2,3,1,3,8,5,3,0,1,0,1,1,1,1,4,2,2,3,0,0,1,3,3,3,5,3,0
10944,3,5,1,2,2,5,4,2,4,1,1,1,0,0,0,0,2,2,4,4,1,0,4,5,5,3,2,2,1
9485,2,3,1,3,1,4,7,4,4,1,1,0,0,1,1,0,2,1,3,4,0,0,1,4,2,3,7,4,0
11376,3,5,1,3,1,4,9,4,5,1,1,0,0,0,2,0,2,2,2,3,0,0,1,4,4,3,4,2,1
10178,3,5,1,4,4,3,8,4,4,0,1,0,0,0,2,0,7,3,1,4,0,0,1,4,2,4,5,5,0
8358,3,5,1,2,2,2,4,2,3,0,3,0,2,0,0,0,2,1,2,4,0,0,4,2,2,3,7,3,1
10179,3,6,1,4,1,2,6,3,2,7,1,0,0,0,1,0,2,1,2,4,0,0,1,3,2,3,4,4,7
13524,3,5,2,2,4,5,7,2,3,0,1,1,0,0,0,0,2,2,3,4,1,0,1,5,3,4,7,4,1
8552,2,4,1,5,1,4,2,1,4,7,2,1,0,0,0,0,2,3,1,2,0,0,4,4,4,1,4,1,7
14011,3,6,1,1,1,2,1,5,3,7,2,0,2,0,0,0,2,2,3,2,0,1,5,2,2,1,5,2,7
8152,1,2,1,1,1,3,8,3,3,0,3,1,0,0,0,0,5,2,1,3,1,0,4,3,3,3,5,3,0
11249,2,4,1,7,1,4,8,2,1,0,1,1,0,0,0,0,2,1,4,4,0,0,1,4,2,4,6,4,1
12176,4,8,2,8,4,3,5,3,3,-1,1,1,0,0,0,0,8,2,3,5,0,0,4,3,1,4,7,5,-1
13803,2,3,1,1,1,3,2,5,3,7,3,1,0,0,0,0,5,2,3,4,0,0,4,4,3,3,4,4,1
7752,3,5,1,1,1,4,4,1,2,1,2,1,0,0,0,0,2,1,2,4,0,0,4,4,3,3,6,5,1
11377,3,5,1,8,1,4,5,2,1,0,3,1,0,0,0,0,8,1,3,4,0,0,2,4,3,4,6,4,1
10180,1,1,1,5,1,4,9,4,2,1,1,0,0,0,0,2,2,1,4,4,0,0,1,5,4,4,6,4,1
8553,4,9,1,4,4,4,9,2,2,0,1,1,0,0,0,0,8,1,5,4,0,0,1,4,3,4,6,5,0
9486,2,4,1,6,1,3,8,3,2,1,1,0,0,0,0,2,99,1,5,4,0,0,1,4,3,4,7,4,0
8763,2,4,1,5,1,5,5,1,2,1,2,1,0,0,0,0,2,1,4,4,0,0,4,5,3,4,4,5,-1
8554,3,7,1,4,1,4,8,5,1,1,1,0,0,2,0,2,2,1,4,4,0,0,1,5,2,4,5,4,0
7415,2,3,2,1,1,4,7,2,3,1,2,1,0,0,0,0,2,1,3,4,1,0,4,4,4,3,5,4,1
9732,3,6,1,8,1,4,9,2,4,0,1,-1,0,0,0,0,8,2,4,4,0,0,1,4,3,4,5,4,0
13907,3,5,1,4,1,5,9,1,3,1,1,1,0,0,0,0,2,2,3,3,0,0,1,5,5,4,5,4,0
13213,3,5,1,2,1,5,8,2,2,1,1,-1,0,0,0,0,2,1,2,3,0,0,1,5,5,4,3,2,7
11639,2,3,1,7,1,2,7,3,3,1,1,0,0,0,1,0,8,1,4,4,0,0,3,2,2,4,7,5,1
9234,4,9,2,8,1,5,9,2,1,1,1,1,0,0,0,0,1,1,5,5,0,0,1,5,5,3,7,5,1
9955,4,9,1,5,1,5,9,2,1,1,1,-1,0,0,0,0,2,1,5,4,0,0,1,5,5,4,7,1,7
7329,3,5,2,8,1,4,3,2,2,-1,1,1,0,0,0,0,8,2,3,4,0,0,1,4,4,4,7,5,-1
8023,4,8,1,4,1,3,7,2,2,1,1,0,0,0,0,1,2,1,5,4,1,0,1,3,3,3,5,4,1
11116,2,3,1,4,1,3,8,4,2,1,1,0,0,0,0,2,2,2,3,4,1,0,1,3,3,4,6,3,1
8359,2,4,2,4,1,3,8,4,1,1,1,0,0,0,1,1,3,1,4,5,1,0,1,5,3,4,6,5,1
11250,2,4,2,3,1,4,4,1,5,7,3,1,0,0,0,0,7,2,3,3,0,0,3,4,4,3,5,4,7
11378,4,8,2,7,1,3,5,1,2,7,1,1,0,0,0,0,8,1,3,3,0,0,2,3,2,4,5,4,7
8764,4,9,1,4,3,4,6,4,4,1,1,0,0,0,0,2,2,1,5,5,0,0,1,4,4,3,7,5,0
13796,3,6,2,8,1,2,7,1,2,1,1,1,0,0,0,0,8,1,3,3,0,0,2,2,2,4,6,4,1
9956,1,2,1,3,1,1,3,5,3,7,2,0,1,1,1,0,2,1,2,4,0,0,1,2,1,4,6,5,7
10392,1,2,1,5,3,4,8,2,1,1,1,1,0,0,0,0,2,1,5,5,0,0,1,4,2,3,5,5,1
12431,4,9,1,5,1,1,1,2,5,0,1,1,0,0,0,0,6,3,2,2,0,0,5,3,1,3,4,3,0
14377,1,1,2,2,1,4,7,2,2,1,1,1,0,0,0,0,7,1,4,5,1,0,1,5,3,4,5,4,1
8555,2,3,1,2,1,4,4,4,3,1,1,0,2,0,0,0,2,1,3,4,0,0,1,4,3,3,4,4,0
11251,2,3,1,2,1,1,3,5,4,7,2,0,1,2,0,0,2,1,2,2,0,0,5,1,1,3,7,4,7
8153,2,3,1,2,1,1,2,3,5,7,3,1,0,0,0,0,7,2,1,3,0,0,4,2,1,3,3,2,7
10789,4,8,2,4,4,3,7,4,3,1,1,0,0,0,0,1,2,2,3,3,0,0,4,3,3,1,5,3,0
12363,2,4,2,2,1,2,7,3,3,7,1,0,0,1,0,0,5,1,3,4,1,0,1,3,3,3,6,3,7
9957,3,5,2,6,1,3,7,2,1,1,1,1,0,0,0,0,8,1,4,5,0,0,1,3,3,4,7,5,1
11117,3,7,2,6,1,2,7,2,1,1,2,1,0,0,0,0,8,1,4,4,1,0,1,5,2,4,7,3,7
12177,2,4,1,6,1,2,4,2,4,1,1,1,0,0,0,0,8,1,4,4,0,0,1,2,2,3,6,5,1
8024,1,2,1,2,1,3,2,4,4,0,3,1,0,0,0,0,6,2,4,3,0,0,4,4,3,1,3,4,0
10181,1,1,2,3,1,5,9,2,2,1,1,1,0,0,0,0,4,1,3,3,0,0,1,5,5,4,6,3,1
9235,2,3,1,6,1,3,7,2,4,1,1,1,0,0,0,0,8,1,2,3,0,0,1,3,1,3,6,4,7
12239,3,5,2,4,2,3,1,1,5,0,1,0,0,0,1,1,2,2,5,5,0,0,1,3,3,3,7,4,0
10393,2,3,1,6,1,3,3,1,2,1,1,1,0,0,0,0,3,1,3,5,0,0,4,3,3,3,5,4,1
12784,3,5,2,3,4,3,1,2,4,7,2,1,0,0,0,0,2,2,1,2,0,0,4,2,1,3,4,2,1
9236,1,1,1,4,4,2,7,3,2,1,2,0,0,0,1,0,2,1,3,3,0,0,3,2,2,4,5,3,0
9958,3,7,2,4,1,2,1,3,4,0,2,0,0,1,0,0,99,1,3,3,0,0,3,2,2,3,1,3,0
7203,3,7,1,4,1,5,4,4,3,0,1,1,0,0,0,0,1,2,3,3,0,0,1,3,5,3,5,4,1
10182,2,3,1,3,2,2,1,2,3,1,2,1,0,0,0,0,3,1,3,5,0,0,4,2,2,4,6,4,0
13497,1,2,2,4,1,3,9,4,1,1,1,0,0,1,1,0,3,1,4,4,0,0,1,4,3,3,6,3,1
14350,4,8,1,5,1,4,8,3,1,0,2,0,0,0,1,0,8,1,5,5,0,0,1,5,5,4,6,5,0
11640,1,2,1,7,1,2,6,1,3,7,2,0,0,0,0,2,8,2,3,3,0,0,1,2,2,4,6,4,0
11118,1,1,2,3,1,5,8,2,4,1,1,1,0,0,0,0,2,1,2,4,1,0,1,5,2,3,6,4,1
10394,1,2,1,1,1,3,9,4,3,1,3,-1,0,0,0,0,2,1,3,3,0,0,4,3,3,4,6,5,1
13706,2,3,1,4,1,2,4,1,4,0,1,1,0,0,0,0,1,2,3,3,0,0,4,2,2,2,2,3,7
8765,2,4,2,6,1,2,1,2,3,1,1,0,0,0,1,0,8,1,3,5,0,0,2,2,3,3,7,5,1
12682,1,2,2,7,2,2,2,2,3,7,2,0,0,0,0,1,8,1,1,1,0,0,2,2,2,2,1,1,7
7753,3,5,1,6,1,5,9,2,1,1,1,0,0,0,0,1,2,1,4,4,0,0,1,5,5,4,7,5,0
14002,4,8,1,2,1,4,5,2,2,1,1,1,0,0,0,0,2,1,4,4,1,0,1,4,5,3,4,5,1
8766,1,2,2,6,1,2,3,1,3,7,1,0,0,0,0,2,8,2,4,3,1,0,1,5,2,3,5,3,7
12873,2,3,1,8,1,3,4,2,1,0,1,1,0,0,0,0,8,1,5,5,0,0,1,3,2,4,7,4,0
11379,1,1,2,8,1,2,4,2,4,0,1,1,0,0,0,0,8,1,4,3,0,0,1,4,2,4,6,5,0
